N_unmapped	118	118	118
N_multimapping	1703	1703	1703
N_noFeature	4314	18877	5196
N_ambiguous	453	12	145
ENSG00000253826.1	2	0	2
ENSG00000224777.3	1	1	0
ENSG00000254468.3	6	1	30
ENSG00000270921.1	7	30	2
ENSG00000230724.9	454	9	449
ENSG00000255229.1	5	7	0
ENSG00000222225.1	0	0	0
ENSG00000177951.18	463	3	508
ENSG00000188076.3	3	2	1
ENSG00000177947.15	3	3	0
ENSG00000254559.1	0	47	0
ENSG00000177963.15	1049	74	1011
ENSG00000283920.1	0	0	0
ENSG00000142082.15	168	40	164
ENSG00000185627.19	252	0	252
ENSG00000277290.1	2	0	2
ENSG00000293500.1	5	0	5
ENSG00000289568.4	0	0	0
ENSG00000174885.13	603	59	545
ENSG00000255026.1	257	12	245
ENSG00000142102.16	1229	15	1216
ENSG00000206013.2	0	0	0
ENSG00000185201.18	462	2	460
ENSG00000255533.1	0	0	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	715	19	708
ENSG00000254910.1	0	0	9
ENSG00000251661.3	70	7	67
ENSG00000142089.17	749	23	733
ENSG00000255089.1	0	0	0
ENSG00000255328.2	1	1	2
ENSG00000270972.1	2	0	2
ENSG00000182272.12	65	4	62
ENSG00000184363.10	5	3	2
ENSG00000185187.14	93	10	87
ENSG00000185101.13	148	43	106
ENSG00000243562.3	7	4	3
ENSG00000174915.12	137	10	127
ENSG00000255237.1	0	0	0
ENSG00000023191.17	462	174	290
ENSG00000288033.1	7	0	7
ENSG00000289997.1	4	2	5
ENSG00000254739.1	14	0	14
ENSG00000174775.18	278	30	252
ENSG00000161328.11	40	4	40
ENSG00000185522.9	25	24	9
ENSG00000254815.6	4	2	5
ENSG00000099849.15	79	3	76
ENSG00000247095.5	14	1	14
ENSG00000199038.1	1	1	0
ENSG00000070047.13	2291	29	2268
ENSG00000185507.21	63	8	59
ENSG00000099834.19	19	13	6
ENSG00000070031.4	4	2	2
ENSG00000069696.7	17	13	5
ENSG00000177030.19	605	77	551
ENSG00000255158.1	62	0	63
ENSG00000177106.17	120	18	135
ENSG00000177042.16	92	25	67
ENSG00000269915.1	0	9	0
ENSG00000177156.11	217	18	199
ENSG00000177225.17	158	3	156
ENSG00000255284.4	129	6	123
ENSG00000279672.2	55	1	55
ENSG00000255142.1	0	0	0
ENSG00000184524.6	6	1	5
ENSG00000177542.11	14	6	24
ENSG00000288675.1	27	12	37
ENSG00000177595.19	53	11	49
ENSG00000177600.9	1681	5	1677
ENSG00000199785.1	0	0	0
ENSG00000177666.17	150	5	181
ENSG00000255108.1	0	34	4
ENSG00000177685.17	84	21	69
ENSG00000177697.19	424	28	444
ENSG00000177700.6	549	41	556
ENSG00000214063.12	239	87	152
ENSG00000250397.2	24	17	7
ENSG00000177830.18	101	3	98
ENSG00000183020.15	213	4	210
ENSG00000222561.1	0	0	0
ENSG00000184956.16	1	0	2
ENSG00000254872.3	0	1	0
ENSG00000198788.9	0	0	0
ENSG00000215182.8	0	0	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	2	0	2
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	1	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	1	1	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
